,device,device_type,model_name,model_category,batch_size,num_inference_steps,precision,model_parameters,inference_time,device_to_host_time,host_to_device_time,avg_time,communication_time,gpu_utilization,gpu_mem_used,gpu_mem_total,gpu_temp,gpu_power,gpu_count,cuda_version,cudnn_version,cuda_device_name,max_gpu_mem_allocated,max_gpu_mem_reserved
82,cuda,cuda,efficientnet_b3,efficientnet,64.0,1024.0,float16,12233232.0,0.000190625,6.09375e-05,0.0002453125,0.0319,0.00030625,0.0,1394.3333,40960.0,26.6667,35.6367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
83,cuda,cuda,efficientnet_b3,efficientnet,64.0,512.0,float16,12233232.0,0.0002,6.25e-05,0.000246875,0.0326,0.000309375,5.3333,1394.3333,40960.0,26.6667,46.9367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
84,cuda,cuda,efficientnet_b3,efficientnet,16.0,1024.0,float32,12233232.0,0.00070625,0.00011875,6.25e-06,0.0132,0.000125,14.6667,1394.3333,40960.0,29.6667,55.2067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
85,cuda,cuda,efficientnet_b3,efficientnet,16.0,512.0,float32,12233232.0,0.0007125,0.00011875,6.25e-06,0.0133,0.000125,15.0,1394.3333,40960.0,28.6667,65.2733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
86,cuda,cuda,efficientnet_b3,efficientnet,32.0,1024.0,float32,12233232.0,0.00035,0.000115625,0.000125,0.0189,0.000240625,17.6667,1394.3333,40960.0,31.6667,84.54,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
87,cuda,cuda,efficientnet_b3,efficientnet,32.0,512.0,float32,12233232.0,0.00035,0.000115625,0.000128125,0.019,0.00024375000000000002,15.6667,1394.3333,40960.0,30.6667,52.5733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
88,cuda,cuda,efficientnet_b3,efficientnet,64.0,1024.0,float32,12233232.0,0.0001890625,9.0625e-05,0.000259375,0.0346,0.00035,13.3333,1394.3333,40960.0,34.3333,51.5667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
89,cuda,cuda,efficientnet_b3,efficientnet,64.0,512.0,float32,12233232.0,0.0001890625,9.21875e-05,0.0002609375,0.0346,0.000353125,14.0,1394.3333,40960.0,32.6667,50.2133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2716.0
90,cuda,cuda,efficientnet_b3,efficientnet,16.0,1024.0,float64,12233232.0,0.00065625,0.0002375,0.00039375,0.0206,0.00063125,9.3333,1395.6667,40960.0,30.3333,41.3833,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2720.0
91,cuda,cuda,efficientnet_b3,efficientnet,16.0,512.0,float64,12233232.0,0.00065,0.0002375,0.00038125,0.0203,0.00061875,10.6667,1395.6667,40960.0,31.6667,46.93,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2720.0
92,cuda,cuda,efficientnet_b3,efficientnet,32.0,1024.0,float64,12233232.0,0.0003625,0.000246875,0.00066875,0.0408,0.000915625,13.3333,1395.6667,40960.0,29.3333,36.5033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2720.0
93,cuda,cuda,efficientnet_b3,efficientnet,32.0,512.0,float64,12233232.0,0.0003875,0.00024375,0.000671875,0.0416,0.000915625,10.3333,1395.6667,40960.0,29.6667,55.7767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",1624.45,2720.0
94,cuda,cuda,efficientnet_b3,efficientnet,64.0,1024.0,float64,12233232.0,0.000178125,0.000178125,0.0009,0.0804,0.001078125,12.3333,1983.6667,40960.0,29.0,41.07,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
95,cuda,cuda,efficientnet_b3,efficientnet,64.0,512.0,float64,12233232.0,0.0002140625,0.0001765625,0.000896875,0.0824,0.0010734375,11.6667,1983.6667,40960.0,29.3333,67.42,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
96,cuda,cuda,efficientnet_b4,efficientnet,16.0,1024.0,bfloat16,19341616.0,0.0009125,6.25e-05,0.00024375,0.0195,0.00030625,10.0,1983.6667,40960.0,27.0,35.4167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
97,cuda,cuda,efficientnet_b4,efficientnet,16.0,512.0,bfloat16,19341616.0,0.00093125,6.25e-05,0.00025625,0.02,0.00031875,9.6667,1983.6667,40960.0,27.0,37.39,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
98,cuda,cuda,efficientnet_b4,efficientnet,32.0,1024.0,bfloat16,19341616.0,0.000453125,5.9375e-05,0.000478125,0.0317,0.0005375,10.3333,1983.6667,40960.0,27.0,48.7,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
99,cuda,cuda,efficientnet_b4,efficientnet,32.0,512.0,bfloat16,19341616.0,0.000453125,5.9375e-05,0.000478125,0.0318,0.0005375,10.3333,1983.6667,40960.0,27.0,37.7567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
100,cuda,cuda,efficientnet_b4,efficientnet,64.0,1024.0,bfloat16,19341616.0,0.000225,6.09375e-05,0.0006,0.0567,0.0006609375,9.3333,1983.6667,40960.0,27.3333,38.1067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
101,cuda,cuda,efficientnet_b4,efficientnet,64.0,512.0,bfloat16,19341616.0,0.0002265625,6.09375e-05,0.0005984375,0.0567,0.000659375,9.3333,1983.6667,40960.0,27.3333,46.47,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
102,cuda,cuda,efficientnet_b4,efficientnet,16.0,1024.0,float16,19341616.0,0.00094375,6.25e-05,0.0,0.0161,6.25e-05,5.0,1983.6667,40960.0,27.0,43.2867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
103,cuda,cuda,efficientnet_b4,efficientnet,16.0,512.0,float16,19341616.0,0.00108125,6.875e-05,0.0,0.0184,6.875e-05,5.0,1983.6667,40960.0,27.6667,35.48,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
104,cuda,cuda,efficientnet_b4,efficientnet,32.0,1024.0,float16,19341616.0,0.000471875,5.9375e-05,0.000221875,0.0241,0.00028125000000000003,4.0,1983.6667,40960.0,26.6667,38.7367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
105,cuda,cuda,efficientnet_b4,efficientnet,32.0,512.0,float16,19341616.0,0.00046875,5.9375e-05,0.000228125,0.0242,0.0002875,3.6667,1983.6667,40960.0,26.6667,35.25,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
106,cuda,cuda,efficientnet_b4,efficientnet,64.0,1024.0,float16,19341616.0,0.000234375,6.09375e-05,0.000346875,0.0411,0.0004078125,6.6667,1983.6667,40960.0,26.6667,43.26,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
107,cuda,cuda,efficientnet_b4,efficientnet,64.0,512.0,float16,19341616.0,0.0002390625,6.09375e-05,0.0003453125,0.0413,0.00040625000000000004,0.0,1983.6667,40960.0,26.6667,57.9067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
108,cuda,cuda,efficientnet_b4,efficientnet,16.0,1024.0,float32,19341616.0,0.00086875,0.00011875,6.25e-06,0.0159,0.000125,17.0,1983.6667,40960.0,30.3333,58.7033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
109,cuda,cuda,efficientnet_b4,efficientnet,16.0,512.0,float32,19341616.0,0.00088125,0.00011875,6.25e-06,0.0161,0.000125,11.3333,1983.6667,40960.0,29.0,68.0267,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
110,cuda,cuda,efficientnet_b4,efficientnet,32.0,1024.0,float32,19341616.0,0.000425,0.000115625,0.0002375,0.0249,0.00035312500000000003,19.0,1983.6667,40960.0,33.3333,47.1933,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
111,cuda,cuda,efficientnet_b4,efficientnet,32.0,512.0,float32,19341616.0,0.000428125,0.000115625,0.0002375,0.025,0.00035312500000000003,12.6667,1983.6667,40960.0,31.6667,67.1467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
112,cuda,cuda,efficientnet_b4,efficientnet,64.0,1024.0,float32,19341616.0,0.00023125,8.75e-05,0.00038125,0.0449,0.00046875000000000004,19.3333,1983.6667,40960.0,35.0,48.7333,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
113,cuda,cuda,efficientnet_b4,efficientnet,64.0,512.0,float32,19341616.0,0.000234375,9.0625e-05,0.000378125,0.045,0.00046875,19.0,1983.6667,40960.0,34.3333,49.54,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4484.0
114,cuda,cuda,efficientnet_b4,efficientnet,16.0,1024.0,float64,19341616.0,0.00080625,0.0002375,0.00035625,0.0223,0.00059375,11.0,1986.3333,40960.0,34.0,55.4533,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4492.0
115,cuda,cuda,efficientnet_b4,efficientnet,16.0,512.0,float64,19341616.0,0.00080625,0.0002375,0.00035,0.0223,0.0005875,14.0,1986.3333,40960.0,34.3333,55.9433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4492.0
116,cuda,cuda,efficientnet_b4,efficientnet,32.0,1024.0,float64,19341616.0,0.0004375,0.00023125,0.000678125,0.043,0.000909375,8.6667,1986.3333,40960.0,34.3333,48.28,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4492.0
117,cuda,cuda,efficientnet_b4,efficientnet,32.0,512.0,float64,19341616.0,0.00043125,0.000234375,0.00068125,0.0431,0.000915625,12.3333,1986.3333,40960.0,34.0,119.5333,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2332.29,4492.0
118,cuda,cuda,efficientnet_b4,efficientnet,64.0,1024.0,float64,19341616.0,0.000225,0.0001859375,0.0008671875,0.0818,0.001053125,8.0,1986.3333,40960.0,32.6667,110.52,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
119,cuda,cuda,efficientnet_b4,efficientnet,64.0,512.0,float64,19341616.0,0.0002328125,0.0001734375,0.0008703125,0.0818,0.00104375,11.0,1986.3333,40960.0,33.0,104.5667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
120,cuda,cuda,mobilenetv2_100,misc,16.0,1024.0,bfloat16,3504872.0,0.00031875,6.25e-05,0.0,0.0062,6.25e-05,3.6667,1986.3333,40960.0,26.3333,37.4633,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
121,cuda,cuda,mobilenetv2_100,misc,16.0,512.0,bfloat16,3504872.0,0.00033125,6.25e-05,0.0,0.0063,6.25e-05,3.6667,1986.3333,40960.0,26.3333,36.8067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
122,cuda,cuda,mobilenetv2_100,misc,32.0,1024.0,bfloat16,3504872.0,0.0001625,5.9375e-05,7.1875e-05,0.0094,0.00013125,3.0,1986.3333,40960.0,26.6667,35.3133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
123,cuda,cuda,mobilenetv2_100,misc,32.0,512.0,bfloat16,3504872.0,0.0001625,5.9375e-05,7.1875e-05,0.0094,0.00013125,2.6667,1986.3333,40960.0,26.6667,40.5167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
124,cuda,cuda,mobilenetv2_100,misc,64.0,1024.0,bfloat16,3504872.0,8.28125e-05,6.09375e-05,0.0001171875,0.0167,0.000178125,2.6667,1986.3333,40960.0,26.6667,36.53,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
125,cuda,cuda,mobilenetv2_100,misc,64.0,512.0,bfloat16,3504872.0,8.28125e-05,6.09375e-05,0.00011875,0.0167,0.0001796875,2.6667,1986.3333,40960.0,26.6667,48.0367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
126,cuda,cuda,mobilenetv2_100,misc,16.0,1024.0,float16,3504872.0,0.0003375,6.25e-05,0.0,0.0064,6.25e-05,1.0,1986.3333,40960.0,27.0,35.35,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
127,cuda,cuda,mobilenetv2_100,misc,16.0,512.0,float16,3504872.0,0.000375,6.25e-05,0.0,0.007,6.25e-05,1.6667,1986.3333,40960.0,29.0,35.8533,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
128,cuda,cuda,mobilenetv2_100,misc,32.0,1024.0,float16,3504872.0,0.00016875,5.9375e-05,2.5e-05,0.0081,8.4375e-05,1.3333,1986.3333,40960.0,26.3333,37.95,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
129,cuda,cuda,mobilenetv2_100,misc,32.0,512.0,float16,3504872.0,0.000171875,5.9375e-05,2.5e-05,0.0082,8.4375e-05,1.3333,1986.3333,40960.0,26.6667,35.1867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
130,cuda,cuda,mobilenetv2_100,misc,64.0,1024.0,float16,3504872.0,8.59375e-05,6.09375e-05,7.65625e-05,0.0143,0.00013749999999999998,2.3333,1986.3333,40960.0,26.3333,38.0733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
131,cuda,cuda,mobilenetv2_100,misc,64.0,512.0,float16,3504872.0,8.75e-05,6.09375e-05,7.5e-05,0.0143,0.0001359375,1.6667,1986.3333,40960.0,26.3333,36.04,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
132,cuda,cuda,mobilenetv2_100,misc,16.0,1024.0,float32,3504872.0,0.0003125,0.00011875,6.25e-06,0.0069,0.000125,10.3333,1986.3333,40960.0,27.0,35.97,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
133,cuda,cuda,mobilenetv2_100,misc,16.0,512.0,float32,3504872.0,0.00031875,0.00011875,6.25e-06,0.007,0.000125,13.0,1986.3333,40960.0,26.6667,35.4067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
134,cuda,cuda,mobilenetv2_100,misc,32.0,1024.0,float32,3504872.0,0.000153125,0.000115625,8.75e-05,0.0114,0.00020312500000000002,13.0,1986.3333,40960.0,27.3333,35.5067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
135,cuda,cuda,mobilenetv2_100,misc,32.0,512.0,float32,3504872.0,0.000153125,0.000115625,8.75e-05,0.0115,0.00020312500000000002,11.3333,1986.3333,40960.0,27.0,38.83,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
136,cuda,cuda,mobilenetv2_100,misc,64.0,1024.0,float32,3504872.0,8.59375e-05,8.90625e-05,0.0001328125,0.0198,0.000221875,13.3333,1986.3333,40960.0,27.6667,44.5767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
137,cuda,cuda,mobilenetv2_100,misc,64.0,512.0,float32,3504872.0,8.59375e-05,9.0625e-05,0.000134375,0.0198,0.000225,11.6667,1986.3333,40960.0,27.6667,37.2467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
138,cuda,cuda,mobilenetv2_100,misc,16.0,1024.0,float64,3504872.0,0.0002875,0.00023125,0.00018125,0.0112,0.0004125,8.0,1986.3333,40960.0,27.6667,35.6333,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
139,cuda,cuda,mobilenetv2_100,misc,16.0,512.0,float64,3504872.0,0.0002875,0.00023125,0.00018125,0.0112,0.0004125,7.3333,1986.3333,40960.0,27.3333,35.9,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
140,cuda,cuda,mobilenetv2_100,misc,32.0,1024.0,float64,3504872.0,0.000159375,0.000178125,0.000303125,0.0205,0.00048125,7.3333,1986.3333,40960.0,27.6667,35.54,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
141,cuda,cuda,mobilenetv2_100,misc,32.0,512.0,float64,3504872.0,0.000159375,0.00018125,0.000303125,0.0206,0.000484375,8.0,1986.3333,40960.0,27.6667,39.6533,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
142,cuda,cuda,mobilenetv2_100,misc,64.0,1024.0,float64,3504872.0,7.96875e-05,0.000178125,0.000353125,0.0391,0.00053125,6.3333,1986.3333,40960.0,27.6667,47.0867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
143,cuda,cuda,mobilenetv2_100,misc,64.0,512.0,float64,3504872.0,7.96875e-05,0.000178125,0.000353125,0.0391,0.00053125,6.3333,1986.3333,40960.0,27.6667,36.33,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4492.0
144,cuda,cuda,nasnetalarge,misc,16.0,1024.0,bfloat16,88753150.0,0.0021,6.25e-05,0.0,0.0346,6.25e-05,11.3333,2009.0,40960.0,32.0,45.36,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
145,cuda,cuda,nasnetalarge,misc,16.0,512.0,bfloat16,88753150.0,0.0021,6.25e-05,0.0,0.0347,6.25e-05,11.3333,2009.0,40960.0,31.3333,79.99,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
146,cuda,cuda,nasnetalarge,misc,32.0,1024.0,bfloat16,88753150.0,0.0011375,5.9375e-05,0.000628125,0.0584,0.0006875,9.6667,2009.0,40960.0,32.6667,96.8367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
147,cuda,cuda,nasnetalarge,misc,32.0,512.0,bfloat16,88753150.0,0.0011375,5.9375e-05,0.000625,0.0583,0.000684375,14.3333,2009.0,40960.0,32.6667,96.5467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
148,cuda,cuda,nasnetalarge,misc,64.0,1024.0,bfloat16,88753150.0,0.001075,6.09375e-05,0.000540625,0.1072,0.0006015625,15.6667,2009.0,40960.0,33.3333,99.3433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
149,cuda,cuda,nasnetalarge,misc,64.0,512.0,bfloat16,88753150.0,0.001075,6.09375e-05,0.000540625,0.1073,0.0006015625,4.3333,2009.0,40960.0,33.3333,47.98,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
150,cuda,cuda,nasnetalarge,misc,16.0,1024.0,float16,88753150.0,0.00215625,6.25e-05,0.00035625,0.0412,0.00041875,6.6667,2009.0,40960.0,27.6667,36.1333,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
151,cuda,cuda,nasnetalarge,misc,16.0,512.0,float16,88753150.0,0.0022375,6.25e-05,0.00035,0.0423,0.0004125,10.3333,2009.0,40960.0,28.0,52.35,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
152,cuda,cuda,nasnetalarge,misc,32.0,1024.0,float16,88753150.0,0.001496875,5.9375e-05,0.000959375,0.0805,0.0010187500000000001,6.3333,2009.0,40960.0,27.3333,35.58,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
153,cuda,cuda,nasnetalarge,misc,32.0,512.0,float16,88753150.0,0.0015,5.9375e-05,0.000959375,0.0805,0.0010187500000000001,6.6667,2009.0,40960.0,27.3333,51.4,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
154,cuda,cuda,nasnetalarge,misc,64.0,1024.0,float16,88753150.0,0.0008421875,6.09375e-05,0.0004453125,0.0863,0.00050625,0.0,2009.0,40960.0,30.6667,99.1133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
155,cuda,cuda,nasnetalarge,misc,64.0,512.0,float16,88753150.0,0.000846875,6.5625e-05,0.0004453125,0.0869,0.0005109375,9.3333,2009.0,40960.0,30.3333,104.22,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
156,cuda,cuda,nasnetalarge,misc,16.0,1024.0,float32,88753150.0,0.00216875,0.00011875,0.00018125,0.0395,0.0003,26.0,2009.0,40960.0,37.3333,54.68,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
157,cuda,cuda,nasnetalarge,misc,16.0,512.0,float32,88753150.0,0.00214375,0.00011875,0.00020625,0.0394,0.000325,19.6667,2009.0,40960.0,35.6667,48.0,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
158,cuda,cuda,nasnetalarge,misc,32.0,1024.0,float32,88753150.0,0.001175,0.00011875,0.001,0.0734,0.00111875,27.0,2009.0,40960.0,39.0,110.9967,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
159,cuda,cuda,nasnetalarge,misc,32.0,512.0,float32,88753150.0,0.001175,0.00011875,0.000990625,0.0731,0.001109375,25.0,2009.0,40960.0,38.3333,51.3267,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",2436.23,4560.0
160,cuda,cuda,nasnetalarge,misc,64.0,1024.0,float32,88753150.0,0.0010171875,0.00011875,0.0010375,0.1391,0.00115625,27.0,2009.0,40960.0,39.0,102.0067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",3110.73,4560.0
161,cuda,cuda,nasnetalarge,misc,64.0,512.0,float32,88753150.0,0.0010171875,0.00011875,0.0010375,0.1391,0.00115625,25.6667,2009.0,40960.0,38.6667,51.7867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",3110.73,4560.0
162,cuda,cuda,nasnetalarge,misc,16.0,1024.0,float64,88753150.0,0.0019125,0.00024375,0.0024375,0.0735,0.00268125,21.0,2009.0,40960.0,38.3333,119.5733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",3110.73,4560.0
163,cuda,cuda,nasnetalarge,misc,16.0,512.0,float64,88753150.0,0.00191875,0.00024375,0.0024375,0.0736,0.00268125,21.0,2009.0,40960.0,38.6667,52.11,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",3110.73,4560.0
164,cuda,cuda,nasnetalarge,misc,32.0,1024.0,float64,88753150.0,0.00125625,0.0002375,0.003065625,0.1459,0.003303125,21.0,2009.0,40960.0,37.6667,51.3567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",3540.55,4560.0
165,cuda,cuda,nasnetalarge,misc,32.0,512.0,float64,88753150.0,0.00125625,0.0002375,0.00306875,0.146,0.0033062499999999997,24.0,2009.0,40960.0,38.0,50.06,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",3540.55,4560.0
166,cuda,cuda,nasnetalarge,misc,64.0,1024.0,float64,88753150.0,0.0012296875,0.0001703125,0.002990625,0.2809,0.0031609374999999997,33.3333,2695.6667,40960.0,38.0,60.1367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
