,device,device_type,model_name,model_category,batch_size,num_inference_steps,precision,model_parameters,inference_time,device_to_host_time,host_to_device_time,avg_time,communication_time,gpu_utilization,gpu_mem_used,gpu_mem_total,gpu_temp,gpu_power,gpu_count,cuda_version,cudnn_version,cuda_device_name,max_gpu_mem_allocated,max_gpu_mem_reserved
167,cuda,cuda,nasnetalarge,misc,64.0,512.0,float64,88753150.0,0.0012234375,0.0001703125,0.0029921875,0.2806,0.0031625,33.3333,2695.6667,40960.0,38.0,53.7933,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.21,6620.0
168,cuda,cuda,resnet101,resnet,16.0,1024.0,bfloat16,44549160.0,0.00065,6.25e-05,0.000175,0.0142,0.0002375,9.0,2695.6667,40960.0,27.0,45.3733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
169,cuda,cuda,resnet101,resnet,16.0,512.0,bfloat16,44549160.0,0.00065625,6.25e-05,0.000175,0.0143,0.0002375,7.0,2695.6667,40960.0,27.0,35.8767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
170,cuda,cuda,resnet101,resnet,32.0,1024.0,bfloat16,44549160.0,0.00033125,5.9375e-05,0.000309375,0.0224,0.00036875000000000005,6.3333,2695.6667,40960.0,27.3333,35.8167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
171,cuda,cuda,resnet101,resnet,32.0,512.0,bfloat16,44549160.0,0.000328125,5.9375e-05,0.0003125,0.0224,0.000371875,7.3333,2695.6667,40960.0,27.0,43.5267,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
172,cuda,cuda,resnet101,resnet,64.0,1024.0,bfloat16,44549160.0,0.0001671875,6.09375e-05,0.0003875,0.0393,0.0004484375,6.3333,2695.6667,40960.0,27.3333,61.1133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
173,cuda,cuda,resnet101,resnet,64.0,512.0,bfloat16,44549160.0,0.0001671875,6.09375e-05,0.0003859375,0.0393,0.000446875,6.3333,2695.6667,40960.0,27.3333,35.9433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
174,cuda,cuda,resnet101,resnet,16.0,1024.0,float16,44549160.0,0.00065625,6.25e-05,0.0001625,0.0141,0.000225,4.6667,2695.6667,40960.0,28.0,35.5767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
175,cuda,cuda,resnet101,resnet,16.0,512.0,float16,44549160.0,0.000675,6.25e-05,0.00015625,0.0142,0.00021875,4.6667,2695.6667,40960.0,31.0,47.6667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
176,cuda,cuda,resnet101,resnet,32.0,1024.0,float16,44549160.0,0.00033125,5.9375e-05,0.0002875,0.0217,0.000346875,3.6667,2695.6667,40960.0,26.6667,35.64,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
177,cuda,cuda,resnet101,resnet,32.0,512.0,float16,44549160.0,0.000334375,5.9375e-05,0.0002875,0.0218,0.000346875,3.6667,2695.6667,40960.0,27.3333,43.2033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
178,cuda,cuda,resnet101,resnet,64.0,1024.0,float16,44549160.0,0.000165625,6.09375e-05,0.0003703125,0.0381,0.00043125,0.0,2695.6667,40960.0,27.0,38.87,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
179,cuda,cuda,resnet101,resnet,64.0,512.0,float16,44549160.0,0.0001671875,6.09375e-05,0.0003671875,0.0381,0.000428125,1.0,2695.6667,40960.0,27.0,43.2567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
180,cuda,cuda,resnet101,resnet,16.0,1024.0,float32,44549160.0,0.0006375,0.00011875,1.875e-05,0.0125,0.0001375,18.6667,2695.6667,40960.0,31.0,72.4167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
181,cuda,cuda,resnet101,resnet,16.0,512.0,float32,44549160.0,0.0006375,0.00011875,2.5e-05,0.0125,0.00014375,18.0,2695.6667,40960.0,29.6667,44.3,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
182,cuda,cuda,resnet101,resnet,32.0,1024.0,float32,44549160.0,0.0003125,0.000115625,0.00026875,0.0224,0.000384375,17.6667,2695.6667,40960.0,34.0,102.75,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
183,cuda,cuda,resnet101,resnet,32.0,512.0,float32,44549160.0,0.000309375,0.000115625,0.000275,0.0224,0.000390625,18.3333,2695.6667,40960.0,32.3333,48.63,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
184,cuda,cuda,resnet101,resnet,64.0,1024.0,float32,44549160.0,0.0001671875,8.4375e-05,0.00038125,0.0405,0.000465625,19.3333,2695.6667,40960.0,35.6667,47.72,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
185,cuda,cuda,resnet101,resnet,64.0,512.0,float32,44549160.0,0.0001640625,8.4375e-05,0.0003828125,0.0405,0.00046718750000000005,14.6667,2695.6667,40960.0,34.6667,115.1133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
186,cuda,cuda,resnet101,resnet,16.0,1024.0,float64,44549160.0,0.00063125,0.00024375,0.00445625,0.0852,0.0047,21.0,2695.6667,40960.0,38.3333,95.24,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
187,cuda,cuda,resnet101,resnet,16.0,512.0,float64,44549160.0,0.0006125,0.00024375,0.0044375,0.0847,0.00468125,22.6667,2695.6667,40960.0,37.3333,50.8667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
188,cuda,cuda,resnet101,resnet,32.0,1024.0,float64,44549160.0,0.000328125,0.000234375,0.004834375,0.1727,0.00506875,21.0,2695.6667,40960.0,38.3333,107.91,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
189,cuda,cuda,resnet101,resnet,32.0,512.0,float64,44549160.0,0.00033125,0.000234375,0.00483125,0.1727,0.005065625,21.0,2695.6667,40960.0,38.3333,53.7,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
190,cuda,cuda,resnet101,resnet,64.0,1024.0,float64,44549160.0,0.0001625,0.00019375,0.00473125,0.3257,0.0049250000000000006,33.3333,2695.6667,40960.0,38.3333,93.0333,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
191,cuda,cuda,resnet101,resnet,64.0,512.0,float64,44549160.0,0.0001640625,0.000190625,0.0047328125,0.3256,0.0049234375,26.0,2695.6667,40960.0,38.3333,94.8633,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
192,cuda,cuda,resnet152,resnet,16.0,1024.0,bfloat16,60192808.0,0.00098125,6.25e-05,0.00019375,0.0198,0.00025624999999999997,9.6667,2695.6667,40960.0,27.3333,36.2,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
193,cuda,cuda,resnet152,resnet,16.0,512.0,bfloat16,60192808.0,0.00096875,6.25e-05,0.00020625,0.0198,0.00026875,10.0,2695.6667,40960.0,27.3333,42.4167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
194,cuda,cuda,resnet152,resnet,32.0,1024.0,bfloat16,60192808.0,0.0004875,5.9375e-05,0.0004125,0.0308,0.000471875,10.0,2695.6667,40960.0,27.3333,35.8467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
195,cuda,cuda,resnet152,resnet,32.0,512.0,bfloat16,60192808.0,0.0004875,5.9375e-05,0.000415625,0.0308,0.000475,10.0,2695.6667,40960.0,27.3333,37.9133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
196,cuda,cuda,resnet152,resnet,64.0,1024.0,bfloat16,60192808.0,0.000246875,6.09375e-05,0.000528125,0.0535,0.0005890625,8.6667,2695.6667,40960.0,27.6667,62.31,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
197,cuda,cuda,resnet152,resnet,64.0,512.0,bfloat16,60192808.0,0.000246875,6.09375e-05,0.000528125,0.0535,0.0005890625,8.6667,2695.6667,40960.0,27.6667,43.8867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
198,cuda,cuda,resnet152,resnet,16.0,1024.0,float16,60192808.0,0.000975,6.25e-05,0.00019375,0.0197,0.00025624999999999997,6.3333,2695.6667,40960.0,28.0,35.7533,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
199,cuda,cuda,resnet152,resnet,16.0,512.0,float16,60192808.0,0.00098125,6.25e-05,0.0001875,0.0197,0.00025,6.3333,2695.6667,40960.0,31.0,36.3633,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
200,cuda,cuda,resnet152,resnet,32.0,1024.0,float16,60192808.0,0.00049375,5.9375e-05,0.00038125,0.03,0.00044062500000000004,1.3333,2695.6667,40960.0,27.0,54.4967,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
201,cuda,cuda,resnet152,resnet,32.0,512.0,float16,60192808.0,0.000490625,5.9375e-05,0.0003875,0.03,0.000446875,5.0,2695.6667,40960.0,27.3333,52.0767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
202,cuda,cuda,resnet152,resnet,64.0,1024.0,float16,60192808.0,0.0002484375,6.09375e-05,0.0005078125,0.0523,0.00056875,0.0,2695.6667,40960.0,27.0,63.0467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
203,cuda,cuda,resnet152,resnet,64.0,512.0,float16,60192808.0,0.0002453125,6.09375e-05,0.0005109375,0.0523,0.000571875,5.0,2695.6667,40960.0,27.0,40.53,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
204,cuda,cuda,resnet152,resnet,16.0,1024.0,float32,60192808.0,0.000925,0.00011875,1.875e-05,0.017,0.0001375,20.3333,2695.6667,40960.0,32.3333,68.1067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
205,cuda,cuda,resnet152,resnet,16.0,512.0,float32,60192808.0,0.0009375,0.00011875,2.5e-05,0.0172,0.00014375,20.0,2695.6667,40960.0,30.3333,44.3033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
206,cuda,cuda,resnet152,resnet,32.0,1024.0,float32,60192808.0,0.000471875,0.000115625,0.000353125,0.03,0.00046875,20.6667,2695.6667,40960.0,35.3333,71.4967,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
207,cuda,cuda,resnet152,resnet,32.0,512.0,float32,60192808.0,0.0004625,0.000115625,0.000359375,0.03,0.000475,20.0,2695.6667,40960.0,33.6667,110.25,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
208,cuda,cuda,resnet152,resnet,64.0,1024.0,float32,60192808.0,0.00025,8.90625e-05,0.000525,0.0553,0.0006140625,18.6667,2695.6667,40960.0,37.3333,119.77,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
209,cuda,cuda,resnet152,resnet,64.0,512.0,float32,60192808.0,0.00025,8.90625e-05,0.0005234375,0.0552,0.0006125,20.6667,2695.6667,40960.0,36.6667,56.5,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
210,cuda,cuda,resnet152,resnet,16.0,1024.0,float64,60192808.0,0.00091875,0.00024375,0.00703125,0.1311,0.007275,21.3333,2695.6667,40960.0,39.0,59.4067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
211,cuda,cuda,resnet152,resnet,16.0,512.0,float64,60192808.0,0.00091875,0.00024375,0.007,0.1305,0.00724375,27.0,2695.6667,40960.0,38.6667,52.0233,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
212,cuda,cuda,resnet152,resnet,32.0,1024.0,float64,60192808.0,0.000490625,0.0002375,0.0076375,0.2677,0.007875,24.0,2695.6667,40960.0,39.3333,52.5433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
213,cuda,cuda,resnet152,resnet,32.0,512.0,float64,60192808.0,0.000490625,0.0002375,0.007625,0.2673,0.0078625,32.3333,2695.6667,40960.0,39.0,64.15,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
214,cuda,cuda,resnet152,resnet,64.0,1024.0,float64,60192808.0,0.000240625,0.0001734375,0.007478125,0.5051,0.0076515625,27.0,2695.6667,40960.0,39.0,51.6267,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
215,cuda,cuda,resnet152,resnet,64.0,512.0,float64,60192808.0,0.0002390625,0.0001734375,0.0074859375,0.5056,0.007659375,33.3333,2695.6667,40960.0,39.0,69.9033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
216,cuda,cuda,resnet18,resnet,16.0,1024.0,bfloat16,11689512.0,0.0001375,6.25e-05,6.25e-05,0.0041,0.000125,2.6667,2695.6667,40960.0,26.3333,35.3567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
217,cuda,cuda,resnet18,resnet,16.0,512.0,bfloat16,11689512.0,0.0001625,6.25e-05,5.625e-05,0.0045,0.00011875,2.6667,2695.6667,40960.0,26.3333,35.56,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
218,cuda,cuda,resnet18,resnet,32.0,1024.0,bfloat16,11689512.0,6.875e-05,5.9375e-05,8.125e-05,0.0067,0.000140625,2.3333,2695.6667,40960.0,26.3333,35.3167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
219,cuda,cuda,resnet18,resnet,32.0,512.0,bfloat16,11689512.0,7.5e-05,5.9375e-05,8.125e-05,0.0069,0.000140625,2.3333,2695.6667,40960.0,26.3333,35.2467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
220,cuda,cuda,resnet18,resnet,64.0,1024.0,bfloat16,11689512.0,3.59375e-05,6.25e-05,9.6875e-05,0.0125,0.000159375,2.0,2695.6667,40960.0,26.6667,35.2133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
221,cuda,cuda,resnet18,resnet,64.0,512.0,bfloat16,11689512.0,3.59375e-05,6.09375e-05,9.6875e-05,0.0124,0.0001578125,2.0,2695.6667,40960.0,26.6667,44.87,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
222,cuda,cuda,resnet18,resnet,16.0,1024.0,float16,11689512.0,0.0001375,6.25e-05,4.375e-05,0.0039,0.00010625000000000001,1.3333,2695.6667,40960.0,27.6667,37.89,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
223,cuda,cuda,resnet18,resnet,16.0,512.0,float16,11689512.0,0.0002125,6.25e-05,4.375e-05,0.005,0.00010625000000000001,1.3333,2695.6667,40960.0,30.6667,36.9367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
224,cuda,cuda,resnet18,resnet,32.0,1024.0,float16,11689512.0,6.875e-05,5.9375e-05,6.25e-05,0.0062,0.000121875,1.0,2695.6667,40960.0,26.3333,35.44,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
225,cuda,cuda,resnet18,resnet,32.0,512.0,float16,11689512.0,7.5e-05,5.9375e-05,6.5625e-05,0.0064,0.000125,1.0,2695.6667,40960.0,26.6667,36.18,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
226,cuda,cuda,resnet18,resnet,64.0,1024.0,float16,11689512.0,3.75e-05,6.09375e-05,7.8125e-05,0.0113,0.0001390625,2.0,2695.6667,40960.0,26.3333,37.3433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
227,cuda,cuda,resnet18,resnet,64.0,512.0,float16,11689512.0,3.90625e-05,6.09375e-05,7.8125e-05,0.0114,0.0001390625,2.0,2695.6667,40960.0,26.3333,38.1667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
228,cuda,cuda,resnet18,resnet,16.0,1024.0,float32,11689512.0,0.00011875,0.00011875,0.0001,0.0053,0.00021875,12.0,2695.6667,40960.0,27.0,35.4733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
229,cuda,cuda,resnet18,resnet,16.0,512.0,float32,11689512.0,0.0001375,0.00011875,0.0001,0.0057,0.00021875,12.0,2695.6667,40960.0,26.6667,39.2267,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
230,cuda,cuda,resnet18,resnet,32.0,1024.0,float32,11689512.0,5.625e-05,0.000115625,0.000125,0.0095,0.000240625,9.3333,2695.6667,40960.0,27.6667,35.6433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
231,cuda,cuda,resnet18,resnet,32.0,512.0,float32,11689512.0,6.25e-05,0.000115625,0.000125,0.0096,0.000240625,11.0,2695.6667,40960.0,27.0,37.8333,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
232,cuda,cuda,resnet18,resnet,64.0,1024.0,float32,11689512.0,3.4375e-05,7.96875e-05,0.0001296875,0.0156,0.000209375,10.3333,2695.6667,40960.0,28.0,37.9433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
233,cuda,cuda,resnet18,resnet,64.0,512.0,float32,11689512.0,3.59375e-05,7.96875e-05,0.0001296875,0.0157,0.000209375,9.6667,2695.6667,40960.0,27.6667,36.92,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
234,cuda,cuda,resnet18,resnet,16.0,1024.0,float64,11689512.0,0.000125,0.00023125,0.0021,0.0394,0.00233125,16.0,2695.6667,40960.0,34.0,104.8067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
235,cuda,cuda,resnet18,resnet,16.0,512.0,float64,11689512.0,0.00015,0.00023125,0.00210625,0.0398,0.0023375,19.3333,2695.6667,40960.0,31.6667,48.65,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
236,cuda,cuda,resnet18,resnet,32.0,1024.0,float64,11689512.0,8.125e-05,0.000234375,0.002359375,0.0856,0.0025937499999999997,14.0,2695.6667,40960.0,36.0,106.8133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
237,cuda,cuda,resnet18,resnet,32.0,512.0,float64,11689512.0,8.125e-05,0.000234375,0.002353125,0.0854,0.0025875000000000004,16.6667,2695.6667,40960.0,35.3333,105.3633,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
238,cuda,cuda,resnet18,resnet,64.0,1024.0,float64,11689512.0,4.0625e-05,0.0001734375,0.0022984375,0.1608,0.002471875,18.0,2695.6667,40960.0,36.6667,112.2767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
239,cuda,cuda,resnet18,resnet,64.0,512.0,float64,11689512.0,4.0625e-05,0.000175,0.0022953125,0.1607,0.0024703125,16.6667,2695.6667,40960.0,36.3333,50.9733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
240,cuda,cuda,resnet26,resnet,16.0,1024.0,bfloat16,15995176.0,0.0001875,6.25e-05,0.000125,0.006,0.0001875,4.0,2695.6667,40960.0,26.6667,35.35,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
241,cuda,cuda,resnet26,resnet,16.0,512.0,bfloat16,15995176.0,0.00019375,6.25e-05,0.000125,0.0061,0.0001875,3.0,2695.6667,40960.0,26.3333,35.1567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
242,cuda,cuda,resnet26,resnet,32.0,1024.0,bfloat16,15995176.0,9.375e-05,5.9375e-05,0.000159375,0.01,0.00021875,3.3333,2695.6667,40960.0,26.6667,45.8167,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
243,cuda,cuda,resnet26,resnet,32.0,512.0,bfloat16,15995176.0,9.6875e-05,5.9375e-05,0.000159375,0.0101,0.00021875,3.3333,2695.6667,40960.0,26.6667,35.18,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
244,cuda,cuda,resnet26,resnet,64.0,1024.0,bfloat16,15995176.0,4.84375e-05,6.09375e-05,0.0001765625,0.0184,0.00023749999999999997,3.0,2695.6667,40960.0,26.6667,52.63,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
245,cuda,cuda,resnet26,resnet,64.0,512.0,bfloat16,15995176.0,5e-05,6.09375e-05,0.0001765625,0.0185,0.00023749999999999997,3.0,2695.6667,40960.0,26.6667,37.8,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
246,cuda,cuda,resnet26,resnet,16.0,1024.0,float16,15995176.0,0.0001875,6.25e-05,0.00010625,0.0057,0.00016875,2.0,2695.6667,40960.0,28.0,35.4833,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
247,cuda,cuda,resnet26,resnet,16.0,512.0,float16,15995176.0,0.0002,6.25e-05,0.00010625,0.0059,0.00016875,2.0,2695.6667,40960.0,31.0,37.5567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
248,cuda,cuda,resnet26,resnet,32.0,1024.0,float16,15995176.0,9.6875e-05,5.9375e-05,0.0001375,0.0094,0.000196875,1.6667,2695.6667,40960.0,26.3333,35.9433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
249,cuda,cuda,resnet26,resnet,32.0,512.0,float16,15995176.0,0.0001,5.9375e-05,0.0001375,0.0095,0.000196875,1.6667,2695.6667,40960.0,27.3333,41.0033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
250,cuda,cuda,resnet26,resnet,64.0,1024.0,float16,15995176.0,4.84375e-05,6.09375e-05,0.000159375,0.0172,0.00022031250000000002,2.6667,2695.6667,40960.0,26.3333,35.93,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
251,cuda,cuda,resnet26,resnet,64.0,512.0,float16,15995176.0,5.3125e-05,6.09375e-05,0.0001578125,0.0175,0.00021874999999999998,2.6667,2695.6667,40960.0,26.3333,41.9433,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
252,cuda,cuda,resnet26,resnet,16.0,1024.0,float32,15995176.0,0.00018125,0.00011875,0.0001,0.0063,0.00021875,10.3333,2695.6667,40960.0,28.0,39.5067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
253,cuda,cuda,resnet26,resnet,16.0,512.0,float32,15995176.0,0.00021875,0.00011875,0.0001125,0.0071,0.00023125,13.3333,2695.6667,40960.0,27.6667,40.4,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,6620.0
